order_id,delivery_partner_id,delivery_time_min,delay_flag,city,is_crisis_period,delivery_time_min_clean,is_outlier_delivery
ORD01929,DP044,25.5,0,Mumbai,0,25.5,0
ORD01930,DP037,31.0,0,Bhopal,0,31.0,0
ORD01931,DP023,24.4,0,Surat,0,24.4,0
ORD01932,DP031,38.5,1,Surat,0,38.5,0
ORD01933,DP025,42.8,1,Bhopal,0,42.8,0
ORD01934,DP048,28.5,0,Bangalore,0,28.5,0
ORD01935,DP023,27.1,0,Mumbai,0,27.1,0
ORD01936,DP017,32.1,0,Bangalore,0,32.1,0
ORD01937,DP014,25.3,0,Indore,0,25.3,0
ORD01938,DP032,25.9,0,Surat,0,25.9,0
ORD01939,DP016,32.0,0,Bhopal,0,32.0,0
ORD01940,DP029,12.2,0,Bangalore,0,12.2,0
ORD01941,DP049,33.7,0,Coimbatore,0,33.7,0
ORD01942,DP050,36.3,1,Bangalore,0,36.3,0
ORD01943,DP008,28.4,0,Coimbatore,0,28.4,0
ORD01944,DP046,31.1,0,Vadodara,0,31.1,0
ORD01945,DP049,28.0,0,Indore,0,28.0,0
ORD01946,DP034,32.1,0,Coimbatore,0,32.1,0
ORD01947,DP045,24.5,0,Coimbatore,0,24.5,0
ORD01949,DP006,28.1,0,Mumbai,0,28.1,0
ORD01951,DP031,31.9,0,Bangalore,0,31.9,0
ORD01952,DP042,35.7,1,Indore,0,35.7,0
ORD01953,DP046,19.9,0,Surat,0,19.9,0
ORD01954,DP028,28.6,0,Surat,0,28.6,0
ORD01955,DP049,24.9,0,Delhi,0,24.9,0
ORD01956,DP030,25.2,0,Coimbatore,0,25.2,0
ORD01957,DP013,52.1,1,Indore,1,49.7,1
ORD01958,DP010,26.6,0,Coimbatore,0,26.6,0
ORD01959,DP047,20.9,0,Delhi,0,20.9,0
ORD01960,DP005,26.3,0,Delhi,0,26.3,0
ORD01961,DP006,32.2,0,Indore,0,32.2,0
ORD01962,DP013,24.1,0,Bhopal,0,24.1,0
ORD01963,DP046,26.9,0,Delhi,0,26.9,0
ORD01964,DP023,22.2,0,Bhopal,0,22.2,0
ORD01965,DP021,24.5,0,Mumbai,0,24.5,0
ORD01966,DP031,26.7,0,Surat,0,26.7,0
ORD01968,DP020,23.2,0,Vadodara,0,23.2,0
ORD01969,DP020,26.0,0,Delhi,0,26.0,0
ORD01970,DP036,29.4,0,Surat,0,29.4,0
ORD01972,DP005,29.8,0,Bhopal,0,29.8,0
ORD01973,DP004,15.8,0,Delhi,0,15.8,0
ORD01974,DP007,52.6,1,Surat,1,49.7,1
ORD01975,DP033,21.7,0,Coimbatore,0,21.7,0
ORD01976,DP028,24.9,0,Mumbai,0,24.9,0
ORD01978,DP021,24.1,0,Delhi,0,24.1,0
ORD01979,DP043,33.5,0,Mumbai,0,33.5,0
ORD01980,DP006,36.6,1,Bangalore,0,36.6,0
ORD01981,DP011,43.6,1,Indore,1,43.6,0
ORD01982,DP050,27.5,0,Bangalore,0,27.5,0
ORD01983,DP027,32.9,0,Bangalore,0,32.9,0
ORD01984,DP049,24.5,0,Delhi,0,24.5,0
ORD01985,DP018,33.3,0,Bangalore,0,33.3,0
ORD01988,DP026,25.3,0,Coimbatore,0,25.3,0
ORD01989,DP016,30.4,0,Indore,0,30.4,0
ORD01990,DP037,25.7,0,Indore,0,25.7,0
ORD01991,DP019,20.3,0,Delhi,0,20.3,0
ORD01994,DP029,35.3,1,Bhopal,0,35.3,0
ORD01995,DP035,30.9,0,Bangalore,0,30.9,0
ORD01996,DP018,35.8,1,Coimbatore,0,35.8,0
ORD01997,DP024,15.4,0,Indore,0,15.4,0
ORD01998,DP005,11.8,0,Indore,0,11.8,0
ORD01999,DP010,28.6,0,Vadodara,0,28.6,0
ORD02000,DP037,20.5,0,Bangalore,0,20.5,0
ORD02001,DP043,25.7,0,Indore,0,25.7,0
ORD02003,DP027,28.0,0,Bangalore,0,28.0,0
ORD02004,DP024,31.5,0,Delhi,0,31.5,0
ORD02005,DP046,29.3,0,Delhi,0,29.3,0
ORD02006,DP001,26.2,0,Surat,0,26.2,0
ORD02007,DP013,25.5,0,Bangalore,0,25.5,0
ORD02008,DP003,22.8,0,Bhopal,0,22.8,0
ORD02009,DP044,40.4,1,Indore,1,40.4,0
ORD02010,DP045,24.0,0,Bangalore,0,24.0,0
ORD02011,DP048,28.3,0,Mumbai,0,28.3,0
ORD02012,DP038,24.9,0,Mumbai,0,24.9,0
ORD02013,DP029,29.7,0,Mumbai,0,29.7,0
ORD02014,DP045,29.8,0,Coimbatore,0,29.8,0
ORD02015,DP049,24.6,0,Vadodara,0,24.6,0
ORD02016,DP032,20.0,0,Delhi,0,20.0,0
ORD02017,DP020,21.8,0,Surat,0,21.8,0
ORD02018,DP022,30.1,0,Mumbai,0,30.1,0
ORD02019,DP008,21.2,0,Bangalore,0,21.2,0
ORD02020,DP024,37.3,1,Mumbai,0,37.3,0
ORD02021,DP038,25.7,0,Mumbai,0,25.7,0
ORD02022,DP031,24.1,0,Vadodara,0,24.1,0
ORD02023,DP038,56.3,1,Bhopal,1,49.7,1
ORD02024,DP007,31.2,0,Coimbatore,1,31.2,0
ORD02025,DP004,23.4,0,Mumbai,0,23.4,0
ORD02026,DP045,32.7,0,Mumbai,0,32.7,0
ORD02027,DP010,33.2,0,Coimbatore,0,33.2,0
ORD02028,DP021,31.2,0,Coimbatore,0,31.2,0
ORD02029,DP018,36.7,1,Vadodara,1,36.7,0
ORD02030,DP047,27.1,0,Mumbai,0,27.1,0
ORD02031,DP009,21.7,0,Delhi,0,21.7,0
ORD02033,DP033,31.1,0,Coimbatore,0,31.1,0
ORD02035,DP031,31.0,0,Bangalore,0,31.0,0
ORD02036,DP029,25.2,0,Vadodara,0,25.2,0
ORD02037,DP018,23.4,0,Mumbai,0,23.4,0
ORD02038,DP007,25.1,0,Bhopal,0,25.1,0
ORD02040,DP038,39.8,1,Mumbai,0,39.8,0
ORD02041,DP006,27.1,0,Mumbai,0,27.1,0
ORD02042,DP045,28.9,0,Mumbai,0,28.9,0
ORD02043,DP012,43.7,1,Bhopal,0,43.7,0
ORD02044,DP030,32.3,0,Coimbatore,0,32.3,0
ORD02045,DP018,25.2,0,Coimbatore,0,25.2,0
ORD02046,DP012,23.0,0,Indore,0,23.0,0
ORD02048,DP016,42.6,1,Delhi,0,42.6,0
ORD02049,DP026,33.6,0,Indore,0,33.6,0
ORD02050,DP037,24.4,0,Mumbai,0,24.4,0
ORD02051,DP026,21.6,0,Delhi,0,21.6,0
ORD02052,DP037,22.3,0,Mumbai,0,22.3,0
ORD02053,DP050,20.0,0,Mumbai,0,20.0,0
ORD02054,DP009,39.4,1,Bangalore,0,39.4,0
ORD02055,DP020,22.5,0,Bangalore,0,22.5,0
ORD02056,DP032,15.0,0,Mumbai,0,15.0,0
ORD02057,DP022,30.5,0,Surat,0,30.5,0
ORD02058,DP017,30.6,0,Delhi,0,30.6,0
ORD02059,DP023,36.1,1,Indore,1,36.1,0
ORD02061,DP016,29.1,0,Bhopal,0,29.1,0
ORD02062,DP002,31.2,0,Surat,0,31.2,0
ORD02063,DP002,23.6,0,Bhopal,0,23.6,0
ORD02065,DP016,23.1,0,Coimbatore,0,23.1,0
ORD02066,DP036,46.3,1,Mumbai,0,46.3,0
ORD02067,DP022,22.5,0,Bhopal,0,22.5,0
ORD02068,DP037,24.3,0,Vadodara,0,24.3,0
ORD02069,DP031,9.7,0,Indore,0,9.7,0
ORD02070,DP028,44.7,1,Bhopal,1,44.7,0
ORD02072,DP007,31.1,0,Coimbatore,0,31.1,0
ORD02073,DP018,32.5,0,Coimbatore,0,32.5,0
ORD02074,DP041,30.5,0,Mumbai,0,30.5,0
ORD02076,DP047,23.4,0,Delhi,0,23.4,0
ORD02077,DP014,14.9,0,Coimbatore,0,14.9,0
ORD02078,DP019,24.4,0,Delhi,0,24.4,0
ORD02079,DP018,25.2,0,Delhi,0,25.2,0
ORD02080,DP025,19.5,0,Mumbai,0,19.5,0
ORD02081,DP022,12.7,0,Delhi,0,12.7,0
ORD02082,DP022,25.1,0,Bhopal,0,25.1,0
ORD02084,DP016,26.2,0,Bhopal,0,26.2,0
ORD02085,DP002,35.2,1,Bhopal,0,35.2,0
ORD02086,DP005,23.0,0,Surat,0,23.0,0
ORD02087,DP042,29.8,0,Bhopal,0,29.8,0
ORD02088,DP010,37.1,1,Indore,0,37.1,0
ORD02089,DP027,11.0,0,Coimbatore,0,11.0,0
ORD02090,DP010,38.6,1,Surat,0,38.6,0
ORD02091,DP050,26.7,0,Coimbatore,1,26.7,0
ORD02092,DP013,36.5,1,Bhopal,0,36.5,0
ORD02093,DP023,30.4,0,Indore,0,30.4,0
ORD02094,DP044,22.1,0,Coimbatore,0,22.1,0
ORD02095,DP049,18.3,0,Indore,0,18.3,0
ORD02096,DP018,47.2,1,Surat,1,47.2,0
ORD02097,DP001,33.3,0,Bhopal,0,33.3,0
ORD02098,DP030,19.4,0,Mumbai,0,19.4,0
ORD02099,DP031,30.3,0,Vadodara,0,30.3,0
ORD02100,DP007,34.9,0,Vadodara,0,34.9,0
ORD02101,DP011,34.6,0,Bangalore,0,34.6,0
ORD02102,DP006,32.8,0,Surat,1,32.8,0
ORD02103,DP018,25.5,0,Bangalore,0,25.5,0
ORD02104,DP029,40.5,1,Coimbatore,0,40.5,0
ORD02105,DP041,27.7,0,Vadodara,0,27.7,0
ORD02106,DP016,35.7,1,Bhopal,0,35.7,0
ORD02107,DP036,32.7,0,Bangalore,0,32.7,0
ORD02108,DP021,29.2,0,Indore,0,29.2,0
ORD02109,DP031,27.6,0,Vadodara,0,27.6,0
ORD02110,DP015,40.7,1,Indore,0,40.7,0
ORD02111,DP037,39.5,1,Mumbai,0,39.5,0
ORD02112,DP017,38.1,1,Bhopal,0,38.1,0
ORD02113,DP040,22.1,0,Surat,0,22.1,0
ORD02115,DP006,20.4,0,Delhi,0,20.4,0
ORD02116,DP032,39.5,1,Coimbatore,0,39.5,0
ORD02117,DP049,25.4,0,Coimbatore,0,25.4,0
ORD02118,DP022,33.0,0,Delhi,0,33.0,0
ORD02119,DP006,32.9,0,Bangalore,0,32.9,0
ORD02120,DP048,32.7,0,Surat,0,32.7,0
ORD02121,DP045,26.2,0,Delhi,0,26.2,0
ORD02122,DP015,21.5,0,Indore,0,21.5,0
ORD02123,DP050,17.9,0,Indore,0,17.9,0
ORD02124,DP027,31.7,0,Vadodara,0,31.7,0
ORD02125,DP031,26.9,0,Mumbai,0,26.9,0
ORD02126,DP037,35.1,1,Bangalore,0,35.1,0
ORD02127,DP043,42.3,1,Delhi,0,42.3,0
ORD02128,DP035,57.6,1,Vadodara,1,49.7,1
ORD02129,DP036,44.6,1,Delhi,0,44.6,0
ORD02130,DP022,27.9,0,Bhopal,0,27.9,0
ORD02131,DP030,22.0,0,Mumbai,0,22.0,0
ORD02132,DP030,29.8,0,Mumbai,0,29.8,0
ORD02133,DP012,28.7,0,Delhi,0,28.7,0
ORD02134,DP034,35.0,0,Mumbai,0,35.0,0
ORD02135,DP038,41.8,1,Bhopal,1,41.8,0
ORD02136,DP043,35.7,1,Delhi,0,35.7,0
ORD02137,DP032,36.7,1,Indore,0,36.7,0
ORD02138,DP002,50.7,1,Bhopal,1,49.7,1
ORD02139,DP041,18.7,0,Indore,0,18.7,0
ORD02140,DP048,30.8,0,Bhopal,0,30.8,0
ORD02141,DP015,19.7,0,Bhopal,0,19.7,0
ORD02142,DP046,34.9,0,Vadodara,0,34.9,0
ORD02143,DP009,17.2,0,Bhopal,0,17.2,0
ORD02144,DP030,33.6,0,Coimbatore,0,33.6,0
ORD02145,DP022,29.9,0,Mumbai,0,29.9,0
ORD02146,DP045,30.1,0,Mumbai,0,30.1,0
ORD02147,DP015,39.8,1,Coimbatore,1,39.8,0
ORD02148,DP038,18.1,0,Coimbatore,0,18.1,0
ORD02149,DP044,20.8,0,Vadodara,0,20.8,0
ORD02150,DP018,22.6,0,Indore,0,22.6,0
ORD02151,DP025,29.5,0,Mumbai,0,29.5,0
ORD02152,DP004,36.2,1,Bangalore,0,36.2,0
ORD02153,DP042,31.7,0,Bangalore,0,31.7,0
ORD02154,DP030,33.1,0,Delhi,0,33.1,0
ORD02155,DP041,30.8,0,Bhopal,0,30.8,0
ORD02156,DP025,36.0,1,Mumbai,0,36.0,0
ORD02157,DP039,26.6,0,Bangalore,0,26.6,0
ORD02158,DP050,34.4,0,Mumbai,0,34.4,0
ORD02159,DP033,22.0,0,Bangalore,0,22.0,0
ORD02160,DP020,20.9,0,Coimbatore,0,20.9,0
ORD02161,DP005,20.9,0,Surat,0,20.9,0
ORD02162,DP047,30.0,0,Coimbatore,0,30.0,0
ORD02164,DP017,35.7,1,Surat,1,35.7,0
ORD02165,DP018,30.9,0,Surat,0,30.9,0
ORD02166,DP030,34.1,0,Mumbai,0,34.1,0
ORD02167,DP027,25.7,0,Bangalore,0,25.7,0
ORD02169,DP015,45.1,1,Surat,1,45.1,0
ORD02170,DP002,41.8,1,Bangalore,0,41.8,0
ORD02171,DP011,32.3,0,Indore,0,32.3,0
ORD02172,DP010,21.3,0,Mumbai,0,21.3,0
ORD02173,DP033,39.4,1,Bangalore,0,39.4,0
ORD02174,DP028,24.0,0,Bangalore,0,24.0,0
ORD02175,DP045,21.5,0,Vadodara,0,21.5,0
ORD02176,DP005,34.2,0,Mumbai,0,34.2,0
ORD02177,DP019,29.4,0,Mumbai,0,29.4,0
ORD02178,DP044,30.7,0,Mumbai,0,30.7,0
ORD02179,DP043,34.1,0,Coimbatore,0,34.1,0
ORD02180,DP012,43.9,1,Mumbai,0,43.9,0
ORD02181,DP015,30.3,0,Mumbai,0,30.3,0
ORD02182,DP036,54.9,1,Bhopal,1,49.7,1
ORD02184,DP007,31.8,0,Delhi,0,31.8,0
ORD02185,DP022,41.4,1,Bhopal,0,41.4,0
ORD02186,DP031,20.2,0,Bhopal,0,20.2,0
ORD02187,DP021,31.1,0,Mumbai,0,31.1,0
ORD02188,DP015,25.5,0,Bhopal,0,25.5,0
ORD02189,DP027,52.8,1,Indore,1,49.7,1
ORD02190,DP019,18.2,0,Bangalore,0,18.2,0
ORD02191,DP023,33.6,0,Bangalore,0,33.6,0
ORD02192,DP007,23.8,0,Indore,0,23.8,0
ORD02194,DP046,33.5,0,Coimbatore,0,33.5,0
ORD02195,DP030,19.0,0,Mumbai,0,19.0,0
ORD02197,DP032,24.6,0,Bhopal,0,24.6,0
ORD02199,DP041,19.9,0,Coimbatore,0,19.9,0
ORD02200,DP014,25.0,0,Bhopal,0,25.0,0
ORD02201,DP042,18.0,0,Bhopal,0,18.0,0
ORD02202,DP040,18.7,0,Mumbai,0,18.7,0
ORD02203,DP020,34.9,0,Mumbai,0,34.9,0
ORD02204,DP013,28.9,0,Coimbatore,1,28.9,0
ORD02205,DP001,23.3,0,Delhi,0,23.3,0
ORD02206,DP036,24.6,0,Bhopal,0,24.6,0
ORD02207,DP014,23.9,0,Bhopal,0,23.9,0
ORD02208,DP029,32.5,0,Delhi,0,32.5,0
ORD02209,DP018,35.4,1,Vadodara,0,35.4,0
ORD02210,DP038,38.1,1,Bhopal,1,38.1,0
ORD02211,DP045,18.9,0,Vadodara,0,18.9,0
ORD02212,DP022,33.0,0,Indore,0,33.0,0
ORD02213,DP026,36.1,1,Mumbai,0,36.1,0
ORD02214,DP041,13.0,0,Delhi,0,13.0,0
ORD02215,DP047,25.6,0,Mumbai,0,25.6,0
ORD02216,DP043,34.3,0,Delhi,0,34.3,0
ORD02217,DP050,38.2,1,Coimbatore,0,38.2,0
ORD02218,DP028,32.5,0,Mumbai,0,32.5,0
ORD02220,DP011,41.1,1,Indore,0,41.1,0
ORD02221,DP005,26.6,0,Delhi,0,26.6,0
ORD02222,DP047,22.6,0,Indore,0,22.6,0
ORD02223,DP004,19.5,0,Indore,0,19.5,0
ORD02224,DP047,31.0,0,Bhopal,0,31.0,0
ORD02225,DP050,26.0,0,Vadodara,0,26.0,0
ORD02226,DP025,17.8,0,Surat,0,17.8,0
ORD02227,DP031,27.1,0,Bhopal,0,27.1,0
ORD02228,DP014,24.5,0,Bhopal,0,24.5,0
ORD02229,DP035,24.0,0,Bangalore,0,24.0,0
ORD02231,DP039,37.6,1,Bangalore,0,37.6,0
ORD02232,DP024,25.0,0,Mumbai,0,25.0,0
ORD02233,DP050,34.9,0,Coimbatore,0,34.9,0
ORD02234,DP022,27.0,0,Indore,0,27.0,0
ORD02236,DP040,36.1,1,Surat,0,36.1,0
ORD02237,DP014,35.4,1,Bhopal,1,35.4,0
ORD02238,DP028,40.7,1,Surat,0,40.7,0
ORD02239,DP048,21.1,0,Bangalore,0,21.1,0
ORD02240,DP022,24.6,0,Bangalore,0,24.6,0
ORD02241,DP028,24.7,0,Bhopal,0,24.7,0
ORD02242,DP037,31.3,0,Mumbai,0,31.3,0
ORD02243,DP039,21.5,0,Indore,0,21.5,0
ORD02244,DP023,35.7,1,Delhi,0,35.7,0
ORD02245,DP013,30.9,0,Vadodara,0,30.9,0
ORD02246,DP044,27.9,0,Bhopal,0,27.9,0
ORD02247,DP048,27.1,0,Bhopal,0,27.1,0
ORD02248,DP041,53.9,1,Coimbatore,1,49.7,1
ORD02249,DP019,17.5,0,Mumbai,0,17.5,0
ORD02250,DP031,29.3,0,Surat,0,29.3,0
ORD02251,DP033,26.9,0,Indore,0,26.9,0
ORD02252,DP043,24.4,0,Indore,0,24.4,0
ORD02253,DP040,22.2,0,Mumbai,0,22.2,0
ORD02254,DP013,28.0,0,Indore,0,28.0,0
ORD02255,DP012,38.5,1,Coimbatore,0,38.5,0
ORD02256,DP005,35.3,1,Indore,0,35.3,0
ORD02258,DP010,18.1,0,Mumbai,0,18.1,0
ORD02259,DP015,31.7,0,Coimbatore,0,31.7,0
ORD02260,DP034,17.3,0,Mumbai,0,17.3,0
ORD02261,DP025,31.6,0,Coimbatore,0,31.6,0
ORD02263,DP040,26.6,0,Delhi,0,26.6,0
ORD02264,DP014,34.2,0,Mumbai,0,34.2,0
ORD02265,DP038,23.4,0,Coimbatore,0,23.4,0
ORD02266,DP031,28.6,0,Bhopal,0,28.6,0
ORD02268,DP038,17.4,0,Bangalore,0,17.4,0
ORD02269,DP001,26.8,0,Surat,0,26.8,0
ORD02270,DP008,18.5,0,Indore,0,18.5,0
ORD02271,DP040,43.4,1,Mumbai,0,43.4,0
ORD02272,DP039,23.4,0,Mumbai,0,23.4,0
ORD02273,DP028,31.6,0,Delhi,0,31.6,0
ORD02275,DP013,23.9,0,Bhopal,0,23.9,0
ORD02276,DP011,20.9,0,Mumbai,0,20.9,0
ORD02277,DP011,33.5,0,Vadodara,0,33.5,0
ORD02278,DP013,30.1,0,Mumbai,0,30.1,0
ORD02279,DP031,41.2,1,Vadodara,1,41.2,0
ORD02280,DP049,31.0,0,Surat,0,31.0,0
ORD02281,DP006,21.7,0,Mumbai,0,21.7,0
ORD02282,DP046,23.9,0,Mumbai,0,23.9,0
ORD02283,DP017,20.5,0,Surat,0,20.5,0
ORD02284,DP020,31.0,0,Coimbatore,0,31.0,0
ORD02285,DP050,23.8,0,Coimbatore,0,23.8,0
ORD02286,DP026,23.9,0,Mumbai,0,23.9,0
ORD02287,DP040,19.5,0,Delhi,0,19.5,0
ORD02288,DP005,37.1,1,Indore,0,37.1,0
ORD02289,DP041,19.1,0,Coimbatore,0,19.1,0
ORD02290,DP030,49.7,1,Indore,1,49.7,0
ORD02291,DP024,26.5,0,Coimbatore,0,26.5,0
ORD02292,DP029,27.6,0,Mumbai,0,27.6,0
ORD02293,DP032,33.2,0,Indore,0,33.2,0
ORD02294,DP011,28.8,0,Surat,0,28.8,0
ORD02295,DP045,21.9,0,Coimbatore,0,21.9,0
ORD02296,DP014,19.2,0,Coimbatore,0,19.2,0
ORD02297,DP017,28.6,0,Indore,0,28.6,0
ORD02298,DP045,34.0,0,Surat,1,34.0,0
ORD02299,DP036,21.3,0,Bangalore,0,21.3,0
ORD02300,DP049,25.9,0,Indore,0,25.9,0
ORD02302,DP021,29.2,0,Delhi,0,29.2,0
ORD02303,DP043,18.8,0,Delhi,0,18.8,0
ORD02305,DP016,28.5,0,Mumbai,0,28.5,0
ORD02306,DP013,26.5,0,Bangalore,0,26.5,0
ORD02307,DP034,32.4,0,Mumbai,0,32.4,0
ORD02308,DP042,23.0,0,Vadodara,0,23.0,0
ORD02310,DP045,26.3,0,Indore,0,26.3,0
ORD02311,DP033,26.2,0,Mumbai,0,26.2,0
ORD02312,DP039,61.4,1,Coimbatore,1,49.7,1
ORD02313,DP039,33.6,0,Surat,0,33.6,0
ORD02314,DP013,33.1,0,Vadodara,0,33.1,0
ORD02315,DP046,16.0,0,Indore,0,16.0,0
ORD02316,DP009,32.9,0,Bangalore,0,32.9,0
ORD02317,DP039,42.2,1,Vadodara,1,42.2,0
ORD02318,DP036,31.5,0,Indore,0,31.5,0
ORD02319,DP012,24.5,0,Bangalore,0,24.5,0
ORD02321,DP033,31.4,0,Bangalore,0,31.4,0
ORD02322,DP043,22.4,0,Delhi,0,22.4,0
ORD02323,DP011,23.0,0,Coimbatore,0,23.0,0
ORD02324,DP026,31.2,0,Indore,0,31.2,0
ORD02325,DP024,32.4,0,Mumbai,0,32.4,0
ORD02326,DP041,37.9,1,Indore,0,37.9,0
ORD02327,DP012,29.5,0,Bhopal,0,29.5,0
ORD02328,DP026,35.9,1,Delhi,0,35.9,0
ORD02329,DP023,33.5,0,Indore,0,33.5,0
ORD02330,DP021,19.3,0,Indore,0,19.3,0
ORD02331,DP017,24.3,0,Indore,0,24.3,0
ORD02332,DP011,24.1,0,Coimbatore,0,24.1,0
ORD02333,DP016,25.8,0,Mumbai,0,25.8,0
ORD02334,DP044,24.2,0,Coimbatore,0,24.2,0
ORD02335,DP015,24.6,0,Bangalore,0,24.6,0
ORD02336,DP004,22.4,0,Indore,0,22.4,0
ORD02337,DP015,14.0,0,Delhi,0,14.0,0
ORD02338,DP017,31.7,0,Indore,0,31.7,0
ORD02339,DP029,26.0,0,Bangalore,0,26.0,0
ORD02340,DP012,22.0,0,Surat,0,22.0,0
ORD02341,DP039,14.6,0,Mumbai,0,14.6,0
ORD02342,DP001,23.4,0,Coimbatore,0,23.4,0
ORD02343,DP005,20.0,0,Mumbai,0,20.0,0
ORD02344,DP014,24.1,0,Indore,0,24.1,0
ORD02346,DP016,29.1,0,Surat,0,29.1,0
ORD02347,DP036,20.7,0,Delhi,0,20.7,0
ORD02348,DP003,22.2,0,Bangalore,0,22.2,0
ORD02349,DP024,37.6,1,Mumbai,0,37.6,0
ORD02350,DP022,29.1,0,Bhopal,0,29.1,0
ORD02351,DP046,29.5,0,Mumbai,0,29.5,0
ORD02352,DP032,32.6,0,Mumbai,0,32.6,0
ORD02353,DP047,16.8,0,Surat,0,16.8,0
ORD02354,DP048,33.0,0,Indore,0,33.0,0
ORD02355,DP040,21.2,0,Delhi,0,21.2,0
ORD02356,DP036,27.8,0,Coimbatore,0,27.8,0
ORD02357,DP038,35.0,0,Coimbatore,0,35.0,0
ORD02358,DP040,24.8,0,Indore,0,24.8,0
ORD02359,DP014,25.5,0,Delhi,0,25.5,0
ORD02360,DP049,28.1,0,Bhopal,0,28.1,0
ORD02361,DP010,23.6,0,Coimbatore,0,23.6,0
ORD02362,DP003,31.5,0,Indore,0,31.5,0
ORD02363,DP004,40.7,1,Bangalore,0,40.7,0
ORD02364,DP010,21.4,0,Mumbai,0,21.4,0
ORD02365,DP027,52.0,1,Vadodara,1,49.7,1
ORD02366,DP030,19.8,0,Delhi,0,19.8,0
ORD02367,DP037,25.0,0,Vadodara,0,25.0,0
ORD02368,DP014,25.2,0,Coimbatore,0,25.2,0
ORD02369,DP003,22.4,0,Coimbatore,0,22.4,0
ORD02370,DP008,17.8,0,Bhopal,0,17.8,0
ORD02371,DP025,29.7,0,Bangalore,0,29.7,0
ORD02372,DP045,30.8,0,Bhopal,0,30.8,0
ORD02373,DP037,30.0,0,Indore,0,30.0,0
ORD02374,DP042,32.7,0,Coimbatore,0,32.7,0
ORD02375,DP004,30.0,0,Mumbai,0,30.0,0
ORD02376,DP016,34.0,0,Delhi,0,34.0,0
ORD02377,DP045,26.1,0,Bangalore,0,26.1,0
ORD02378,DP003,33.1,0,Vadodara,0,33.1,0
ORD02380,DP003,38.6,1,Mumbai,0,38.6,0
ORD02381,DP035,53.3,1,Coimbatore,1,49.7,1
ORD02382,DP016,29.4,0,Vadodara,0,29.4,0
ORD02383,DP049,22.7,0,Indore,0,22.7,0
ORD02385,DP004,24.3,0,Surat,0,24.3,0
ORD02386,DP045,37.7,1,Surat,0,37.7,0
ORD02387,DP018,32.0,0,Bangalore,0,32.0,0
ORD02388,DP002,25.5,0,Bhopal,0,25.5,0
ORD02389,DP030,42.9,1,Delhi,0,42.9,0
ORD02390,DP047,22.6,0,Delhi,0,22.6,0
ORD02391,DP007,28.4,0,Delhi,0,28.4,0
ORD02392,DP014,29.1,0,Surat,0,29.1,0
ORD02393,DP028,36.1,1,Vadodara,0,36.1,0
ORD02394,DP025,33.4,0,Surat,1,33.4,0
ORD02395,DP027,24.5,0,Delhi,0,24.5,0
ORD02396,DP047,37.5,1,Indore,0,37.5,0
ORD02397,DP050,38.2,1,Bhopal,1,38.2,0
ORD02399,DP048,26.0,0,Mumbai,0,26.0,0
ORD02400,DP043,22.6,0,Vadodara,0,22.6,0
ORD02401,DP028,32.0,0,Delhi,0,32.0,0
ORD02402,DP040,17.9,0,Vadodara,0,17.9,0
ORD02403,DP035,32.0,0,Indore,0,32.0,0
ORD02404,DP020,23.5,0,Coimbatore,0,23.5,0
ORD02405,DP010,25.8,0,Bhopal,0,25.8,0
ORD02406,DP049,37.8,1,Mumbai,0,37.8,0
ORD02407,DP001,44.9,1,Bhopal,0,44.9,0
ORD02408,DP046,24.0,0,Delhi,0,24.0,0
ORD02410,DP046,30.7,0,Surat,0,30.7,0
ORD02411,DP023,42.8,1,Bhopal,0,42.8,0
ORD02413,DP044,29.1,0,Bhopal,0,29.1,0
ORD02414,DP046,34.7,0,Delhi,0,34.7,0
ORD02416,DP016,31.3,0,Bhopal,0,31.3,0
ORD02417,DP021,35.3,1,Vadodara,0,35.3,0
ORD02418,DP013,29.6,0,Mumbai,0,29.6,0
ORD02419,DP050,33.1,0,Bhopal,0,33.1,0
ORD02420,DP008,41.1,1,Vadodara,1,41.1,0
ORD02421,DP016,26.5,0,Delhi,0,26.5,0
ORD02422,DP021,32.8,0,Coimbatore,0,32.8,0
ORD02423,DP013,26.7,0,Delhi,0,26.7,0
ORD02424,DP004,21.2,0,Delhi,0,21.2,0
ORD02425,DP021,20.4,0,Mumbai,0,20.4,0
ORD02426,DP021,39.4,1,Bhopal,0,39.4,0
ORD02427,DP004,28.0,0,Delhi,0,28.0,0
ORD02428,DP007,33.5,0,Indore,0,33.5,0
ORD02430,DP045,16.7,0,Bangalore,0,16.7,0
ORD02431,DP048,34.8,0,Mumbai,0,34.8,0
ORD02432,DP022,30.8,0,Vadodara,0,30.8,0
ORD02433,DP010,24.1,0,Coimbatore,0,24.1,0
ORD02434,DP041,23.0,0,Coimbatore,0,23.0,0
ORD02435,DP013,22.2,0,Vadodara,0,22.2,0
ORD02436,DP026,23.6,0,Mumbai,0,23.6,0
ORD02437,DP039,29.1,0,Mumbai,0,29.1,0
ORD02438,DP026,21.5,0,Bangalore,0,21.5,0
ORD02439,DP022,43.7,1,Indore,0,43.7,0
ORD02440,DP038,43.7,1,Surat,1,43.7,0
ORD02441,DP017,26.9,0,Delhi,0,26.9,0
ORD02442,DP032,19.4,0,Delhi,0,19.4,0
ORD02443,DP035,32.2,0,Bhopal,0,32.2,0
ORD02444,DP006,25.5,0,Delhi,0,25.5,0
